video_name,y_position,x_position,z_position,distance,frames,x_tl,y_tl,x_tr,y_tr,x_br,y_br,x_bl,y_bl,left_height,right_height,top_width,bottom_width,height_difference,width_difference,x_coordinate_difference,y_coordinate_difference
1m_right_lightsOFF_video5.mp4,NaN,NaN,NaN,NaN,NaN,196.0000,376.0000,504.0000,325.0000,494.0000,591.0000,193.0000,584.0000,208.0000,266.0000,308.0000,301.0000,58.0000,7.0000,3.0000,51.0000
1m_right_lightsON_video1.mp4,NaN,NaN,NaN,NaN,NaN,196.0000,376.0000,503.0000,325.0000,493.0000,590.0000,193.0000,583.0000,207.0000,265.0000,307.0000,300.0000,58.0000,7.0000,3.0000,51.0000
1m_right_lightsON_video2.mp4,NaN,NaN,NaN,NaN,NaN,196.0000,377.0000,503.0000,326.0000,494.0000,592.0000,193.0000,585.0000,208.0000,266.0000,307.0000,301.0000,58.0000,6.0000,3.0000,51.0000
1m_right_lightsON_video3.mp4,NaN,NaN,NaN,NaN,NaN,196.0000,375.0000,503.0000,324.0000,493.0000,590.0000,193.0000,583.0000,208.0000,266.0000,307.0000,300.0000,58.0000,7.0000,3.0000,51.0000
1m_right_lightsON_video4.mp4,NaN,NaN,NaN,NaN,NaN,196.0000,375.0000,503.0000,324.0000,493.0000,590.0000,193.0000,583.0000,208.0000,266.0000,307.0000,300.0000,58.0000,7.0000,3.0000,51.0000
1m_right_lightsON_video5.mp4,NaN,NaN,NaN,NaN,NaN,196.0000,379.0000,503.0000,328.0000,493.0000,593.0000,193.0000,586.0000,207.0000,265.0000,307.0000,300.0000,58.0000,7.0000,3.0000,51.0000
3m_left_lightsOFF_video1.mp4,NaN,NaN,NaN,NaN,NaN,103.0000,1137.0000,692.0000,1052.0000,720.0000,1247.0000,37.0000,1280.0000,143.0000,195.0000,589.0000,683.0000,52.0000,94.0000,66.0000,85.0000
3m_left_lightsOFF_video2.mp4,NaN,NaN,NaN,NaN,NaN,1.0000,965.0000,720.0000,1028.0000,719.0000,1224.0000,1.0000,1091.0000,126.0000,196.0000,719.0000,718.0000,70.0000,1.0000,0.0000,63.0000
3m_left_lightsOFF_video3.mp4,NaN,NaN,NaN,NaN,NaN,207.0000,138.0000,712.0000,136.0000,720.0000,265.0000,209.0000,206.0000,68.0000,129.0000,505.0000,511.0000,61.0000,6.0000,2.0000,2.0000
3m_left_lightsOFF_video4.mp4,NaN,NaN,NaN,NaN,NaN,81.0000,956.0000,582.0000,956.0000,623.0000,1052.0000,58.0000,1273.0000,317.0000,96.0000,501.0000,565.0000,221.0000,64.0000,23.0000,0.0000
3m_left_lightsOFF_video5.mp4,NaN,NaN,NaN,NaN,NaN,29.0000,918.0000,673.0000,1009.0000,698.0000,1256.0000,7.0000,1233.0000,315.0000,247.0000,644.0000,691.0000,68.0000,47.0000,22.0000,91.0000
3m_left_lightsON_video1.mp4,NaN,NaN,NaN,NaN,NaN,274.0000,532.0000,436.0000,534.0000,436.0000,627.0000,276.0000,630.0000,98.0000,93.0000,162.0000,160.0000,5.0000,2.0000,2.0000,2.0000
3m_left_lightsON_video2.mp4,NaN,NaN,NaN,NaN,NaN,52.0000,997.0000,720.0000,1066.0000,719.0000,1075.0000,1.0000,1191.0000,194.0000,9.0000,668.0000,718.0000,185.0000,50.0000,51.0000,69.0000
3m_left_lightsON_video3.mp4,NaN,NaN,NaN,NaN,NaN,274.0000,538.0000,437.0000,539.0000,438.0000,631.0000,276.0000,635.0000,97.0000,92.0000,163.0000,162.0000,5.0000,1.0000,2.0000,1.0000
