video_name,y_position,x_position,z_position,distance,frames,x_tl,y_tl,x_tr,y_tr,x_br,y_br,x_bl,y_bl,left_height,right_height,top_width,bottom_width,height_difference,width_difference,x_coordinate_difference,y_coordinate_difference
3m_left_lightsOFF_video3.mp4,NaN,NaN,NaN,NaN,NaN,274.0000,538.0000,437.0000,539.0000,437.0000,632.0000,276.0000,635.0000,97.0000,93.0000,163.0000,161.0000,4.0000,2.0000,2.0000,1.0000
3m_left_lightsOFF_video4.mp4,NaN,NaN,NaN,NaN,NaN,274.0000,537.0000,435.0000,539.0000,436.0000,632.0000,276.0000,635.0000,98.0000,93.0000,161.0000,160.0000,5.0000,1.0000,2.0000,2.0000
3m_left_lightsOFF_video5.mp4,NaN,NaN,NaN,NaN,NaN,274.0000,538.0000,437.0000,539.0000,438.0000,631.0000,276.0000,634.0000,96.0000,92.0000,163.0000,162.0000,4.0000,1.0000,2.0000,1.0000
3m_left_lightsON_video1.mp4,NaN,NaN,NaN,NaN,NaN,274.0000,533.0000,435.0000,534.0000,436.0000,627.0000,276.0000,630.0000,97.0000,93.0000,161.0000,160.0000,4.0000,1.0000,2.0000,1.0000
3m_left_lightsON_video2.mp4,NaN,NaN,NaN,NaN,NaN,275.0000,536.0000,437.0000,537.0000,438.0000,629.0000,276.0000,633.0000,97.0000,92.0000,162.0000,162.0000,5.0000,0.0000,1.0000,1.0000
3m_left_lightsON_video3.mp4,NaN,NaN,NaN,NaN,NaN,275.0000,538.0000,437.0000,539.0000,438.0000,631.0000,276.0000,634.0000,96.0000,92.0000,162.0000,162.0000,4.0000,0.0000,1.0000,1.0000
3m_left_lightsON_video4.mp4,NaN,NaN,NaN,NaN,NaN,258.0000,522.0000,451.0000,525.0000,450.0000,635.0000,259.0000,634.0000,112.0000,110.0000,193.0000,191.0000,2.0000,2.0000,1.0000,3.0000
3m_left_lightsON_video5.mp4,NaN,NaN,NaN,NaN,NaN,274.0000,538.0000,435.0000,539.0000,436.0000,632.0000,276.0000,635.0000,97.0000,93.0000,161.0000,160.0000,4.0000,1.0000,2.0000,1.0000
3m_mid_lightsOFF_video1.mp4,NaN,NaN,NaN,NaN,NaN,280.0000,541.0000,437.0000,541.0000,437.0000,630.0000,280.0000,630.0000,89.0000,89.0000,157.0000,157.0000,0.0000,0.0000,0.0000,0.0000
3m_mid_lightsOFF_video2.mp4,NaN,NaN,NaN,NaN,NaN,280.0000,540.0000,437.0000,540.0000,437.0000,628.0000,280.0000,628.0000,88.0000,88.0000,157.0000,157.0000,0.0000,0.0000,0.0000,0.0000
3m_mid_lightsOFF_video3.mp4,NaN,NaN,NaN,NaN,NaN,280.0000,540.0000,437.0000,541.0000,437.0000,629.0000,280.0000,629.0000,89.0000,88.0000,157.0000,157.0000,1.0000,0.0000,0.0000,1.0000
3m_mid_lightsOFF_video4.mp4,NaN,NaN,NaN,NaN,NaN,280.0000,542.0000,437.0000,542.0000,437.0000,631.0000,280.0000,631.0000,89.0000,89.0000,157.0000,157.0000,0.0000,0.0000,0.0000,0.0000
3m_mid_lightsOFF_video5.mp4,NaN,NaN,NaN,NaN,NaN,280.0000,543.0000,438.0000,543.0000,438.0000,631.0000,280.0000,632.0000,89.0000,88.0000,158.0000,158.0000,1.0000,0.0000,0.0000,0.0000
